Time	 FAIRTEN4	 FAIRTEN5	 FAIRTEN6	 
28.49	 172452	 187557	 178249	 
28.5	 172460	 187664	 178338	 
28.51	 172462	 187761	 178418	 
28.52	 172469	 187863	 178505	 
28.53	 172483	 187959	 178589	 
28.54	 172495	 188059	 178679	 
28.55	 172514	 188160	 178772	 
28.56	 172533	 188253	 178860	 
28.57	 172558	 188351	 178956	 
28.58	 172581	 188447	 179052	 
28.59	 172614	 188546	 179154	 
28.6	 172645	 188640	 179254	 
28.61	 172684	 188737	 179360	 
28.62	 172725	 188836	 179471	 
28.63	 172766	 188929	 179578	 
28.64	 172817	 189023	 179690	 
28.65	 172870	 189118	 179805	 
28.66	 172925	 189213	 179923	 
28.67	 172984	 189305	 180041	 
28.68	 173047	 189396	 180162	 
28.69	 173118	 189488	 180286	 
28.7	 173182	 189574	 180406	 
28.71	 173260	 189660	 180530	 
28.72	 173336	 189746	 180657	 
28.73	 173419	 189829	 180783	 
28.74	 173500	 189908	 180908	 
28.75	 173587	 189992	 181039	 
28.76	 173682	 190068	 181167	 
28.77	 173768	 190140	 181291	 
28.78	 173866	 190212	 181418	 
28.79	 173957	 190281	 181543	 
28.8	 174053	 190348	 181668	 
28.81	 174157	 190414	 181793	 
28.82	 174258	 190477	 181916	 
28.83	 174361	 190537	 182037	 
28.84	 174464	 190596	 182157	 
28.85	 174571	 190654	 182275	 
28.86	 174677	 190705	 182388	 
28.87	 174776	 190757	 182500	 
28.88	 174880	 190807	 182609	 
28.89	 174988	 190859	 182720	 
28.9	 175093	 190909	 182827	 
28.91	 175196	 190959	 182933	 
28.92	 175289	 191000	 183029	 
28.93	 175393	 191051	 183134	 
28.94	 175496	 191098	 183232	 
28.95	 175591	 191147	 183331	 
28.96	 175684	 191193	 183426	 
28.97	 175774	 191235	 183514	 
28.98	 175864	 191283	 183607	 
28.99	 175954	 191325	 183693	 
29	 176043	 191376	 183786	 
29.01	 176129	 191422	 183873	 
29.02	 176205	 191464	 183954	 
29.03	 176284	 191511	 184039	 
29.04	 176365	 191560	 184125	 
29.05	 176434	 191606	 184207	 
29.06	 176498	 191647	 184282	 
29.07	 176563	 191690	 184360	 
29.08	 176628	 191734	 184438	 
29.09	 176687	 191778	 184515	 
29.1	 176741	 191825	 184596	 
29.11	 176791	 191863	 184668	 
29.12	 176845	 191911	 184749	 
29.13	 176890	 191953	 184824	 
29.14	 176932	 191994	 184900	 
29.15	 176974	 192043	 184983	 
29.16	 177020	 192087	 185063	 
29.17	 177051	 192129	 185140	 
29.18	 177088	 192178	 185226	 
29.19	 177122	 192218	 185304	 
29.2	 177154	 192263	 185387	 
29.21	 177187	 192315	 185479	 
29.22	 177214	 192362	 185566	 
29.23	 177240	 192409	 185654	 
29.24	 177269	 192458	 185745	 
29.25	 177291	 192513	 185844	 
29.26	 177316	 192564	 185939	 
29.27	 177340	 192612	 186033	 
29.28	 177355	 192666	 186134	 
29.29	 177381	 192721	 186236	 
29.3	 177405	 192780	 186344	 
29.31	 177427	 192832	 186446	 
29.32	 177454	 192894	 186559	 
29.33	 177477	 192951	 186668	 
29.34	 177501	 193012	 186781	 
29.35	 177534	 193073	 186895	 
29.36	 177564	 193137	 187013	 
29.37	 177589	 193197	 187126	 
29.38	 177622	 193262	 187246	 
29.39	 177654	 193330	 187368	 
29.4	 177687	 193397	 187489	 
29.41	 177722	 193461	 187606	 
29.42	 177755	 193530	 187728	 
29.43	 177793	 193605	 187854	 
29.44	 177837	 193677	 187977	 
29.45	 177875	 193749	 188099	 
29.46	 177912	 193821	 188220	 
29.47	 177953	 193893	 188339	 
29.48	 177998	 193970	 188460	 
29.49	 178044	 194051	 188585	 
29.5	 178083	 194129	 188704	 
29.51	 178131	 194211	 188826	 
29.52	 178176	 194289	 188941	 
29.53	 178223	 194371	 189057	 
29.54	 178271	 194457	 189176	 
29.55	 178320	 194544	 189294	 
29.56	 178358	 194628	 189404	 
29.57	 178408	 194721	 189523	 
29.58	 178455	 194812	 189636	 
29.59	 178502	 194903	 189746	 
29.6	 178543	 194993	 189853	 
29.61	 178589	 195088	 189963	 
29.62	 178631	 195180	 190067	 
29.63	 178677	 195278	 190175	 
29.64	 178719	 195374	 190279	 
29.65	 178756	 195474	 190383	 
29.66	 178794	 195571	 190484	 
29.67	 178834	 195676	 190590	 
29.68	 178867	 195776	 190689	 
29.69	 178899	 195880	 190791	 
29.7	 178925	 195981	 190888	 
29.71	 178954	 196084	 190985	 
29.72	 178978	 196187	 191083	 
29.73	 178999	 196294	 191182	 
29.74	 179017	 196397	 191276	 
29.75	 179033	 196504	 191374	 
29.76	 179048	 196611	 191471	 
29.77	 179054	 196715	 191565	 
29.78	 179056	 196817	 191656	 
29.79	 179055	 196925	 191754	 
29.8	 179054	 197030	 191849	 
29.81	 179053	 197134	 191943	 
29.82	 179044	 197239	 192038	 
29.83	 179033	 197345	 192136	 
29.84	 179017	 197449	 192233	 
29.85	 178997	 197550	 192327	 
29.86	 178977	 197659	 192430	 
29.87	 178955	 197766	 192532	 
29.88	 178925	 197866	 192628	 
29.89	 178893	 197969	 192729	 
29.9	 178863	 198073	 192832	 
29.91	 178831	 198176	 192936	 
29.92	 178794	 198278	 193039	 
29.93	 178752	 198376	 193141	 
29.94	 178714	 198481	 193250	 
29.95	 178675	 198581	 193355	 
29.96	 178634	 198680	 193461	 
29.97	 178586	 198778	 193568	 
29.98	 178544	 198880	 193679	 
29.99	 178490	 198974	 193782	 
30	 178447	 199069	 193889	 
30.01	 178396	 199162	 193994	 
30.02	 178343	 199259	 194105	 
30.03	 178298	 199359	 194217	 
30.04	 178248	 199452	 194325	 
30.05	 178203	 199551	 194438	 
30.06	 178147	 199643	 194546	 
30.07	 178091	 199731	 194649	 
30.08	 178042	 199826	 194759	 
30.09	 177991	 199918	 194866	 
30.1	 177939	 200007	 194971	 
30.11	 177883	 200095	 195073	 
30.12	 177838	 200186	 195178	 
30.13	 177784	 200271	 195277	 
30.14	 177734	 200359	 195379	 
30.15	 177682	 200448	 195481	 
30.16	 177631	 200527	 195572	 
30.17	 177580	 200613	 195669	 
30.18	 177533	 200697	 195763	 
30.19	 177486	 200780	 195856	 
30.2	 177432	 200860	 195944	 
30.21	 177384	 200939	 196031	 
30.22	 177336	 201023	 196122	 
30.23	 177288	 201100	 196205	 
30.24	 177244	 201183	 196293	 
30.25	 177197	 201259	 196374	 
30.26	 177150	 201337	 196455	 
30.27	 177104	 201416	 196538	 
30.28	 177055	 201491	 196616	 
30.29	 177010	 201567	 196693	 
30.3	 176964	 201644	 196772	 
30.31	 176911	 201717	 196846	 
30.32	 176863	 201789	 196919	 
30.33	 176821	 201865	 196996	 
30.34	 176771	 201934	 197067	 
30.35	 176711	 202006	 197140	 
30.36	 176666	 202077	 197212	 
30.37	 176609	 202141	 197279	 
30.38	 176558	 202212	 197354	 
30.39	 176498	 202275	 197420	 
30.4	 176416	 202337	 197488	 
30.41	 176260	 202400	 197556	 
30.42	 175990	 202460	 197623	 
30.43	 175555	 202516	 197687	 
30.44	 174942	 202565	 197747	 
30.45	 174180	 202604	 197797	 
30.46	 173302	 202625	 197830	 
30.47	 172356	 202631	 197849	 
30.48	 171365	 202614	 197846	 
30.49	 170373	 202575	 197824	 
30.5	 169394	 202500	 197767	 
30.51	 168467	 202407	 197693	 
30.52	 167610	 202284	 197594	 
30.53	 166857	 202140	 197475	 
30.54	 166241	 201968	 197332	 
30.55	 165804	 201787	 197186	 
30.56	 165565	 201599	 197036	 
30.57	 165534	 201407	 196889	 
30.58	 165744	 201227	 196759	 
30.59	 166163	 201066	 196653	 
30.6	 166779	 200930	 196578	 
30.61	 167570	 200841	 196556	 
30.62	 168480	 200801	 196586	 
30.63	 169461	 200816	 196677	 
30.64	 170473	 200889	 196828	 
30.65	 171461	 201028	 197047	 
30.66	 172384	 201233	 197330	 
30.67	 173205	 201492	 197668	 
30.68	 173904	 201807	 198058	 
30.69	 174446	 202161	 198483	 
30.7	 174838	 202550	 198937	 
30.71	 175073	 202951	 199398	 
30.72	 175154	 203348	 199849	 
30.73	 175101	 203734	 200282	 
30.74	 174942	 204085	 200674	 
30.75	 174692	 204389	 201015	 
30.76	 174381	 204629	 201287	 
30.77	 174048	 204794	 201483	 
30.78	 173713	 204886	 201605	 
30.79	 173406	 204890	 201641	 
30.8	 173143	 204807	 201594	 
30.81	 172942	 204647	 201476	 
30.82	 172814	 204411	 201290	 
30.83	 172750	 204109	 201048	 
30.84	 172744	 203758	 200766	 
30.85	 172789	 203373	 200460	 
30.86	 172872	 202969	 200146	 
30.87	 172964	 202563	 199840	 
30.88	 173054	 202171	 199556	 
30.89	 173126	 201813	 199313	 
30.9	 173169	 201507	 199126	 
30.91	 173161	 201253	 198994	 
30.92	 173082	 201066	 198928	 
30.93	 172948	 200953	 198933	 
30.94	 172752	 200916	 199009	 
30.95	 172483	 200950	 199147	 
30.96	 172156	 201047	 199340	 
30.97	 171785	 201212	 199590	 
30.98	 171367	 201418	 199870	 
30.99	 170925	 201663	 200178	 
31	 170464	 201929	 200497	 
31.01	 169996	 202198	 200809	 
31.02	 169539	 202458	 201105	 
31.03	 169090	 202693	 201370	 
31.04	 168667	 202891	 201595	 
31.05	 168271	 203039	 201771	 
31.06	 167900	 203126	 201889	 
31.07	 167557	 203148	 201946	 
31.08	 167240	 203098	 201941	 
31.09	 166941	 202971	 201867	 
31.1	 166658	 202777	 201738	 
31.11	 166405	 202527	 201565	 
31.12	 166151	 202211	 201339	 
31.13	 165901	 201849	 201080	 
31.14	 165658	 201455	 200800	 
31.15	 165417	 201036	 200505	 
31.16	 165172	 200610	 200214	 
31.17	 164922	 200185	 199929	 
31.18	 164670	 199774	 199662	 
31.19	 164427	 199401	 199435	 
31.2	 164179	 199065	 199245	 
31.21	 163945	 198775	 199098	 
31.22	 163731	 198545	 199005	 
31.23	 163521	 198369	 198962	 
31.24	 163340	 198255	 198972	 
31.25	 163198	 198204	 199037	 
31.26	 163090	 198210	 199151	 
31.27	 163012	 198260	 199302	 
31.28	 162996	 198366	 199502	 
31.29	 163018	 198500	 199725	 
31.3	 163093	 198666	 199976	 
31.31	 163214	 198841	 200235	 
31.32	 163388	 199030	 200508	 
31.33	 163605	 199212	 200776	 
31.34	 163853	 199381	 201035	 
31.35	 164135	 199521	 201271	 
31.36	 164447	 199639	 201492	 
31.37	 164766	 199717	 201682	 
31.38	 165084	 199760	 201844	 
31.39	 165401	 199758	 201971	 
31.4	 165698	 199715	 202064	 
31.41	 165956	 199633	 202126	 
31.42	 166172	 199513	 202155	 
31.43	 166343	 199360	 202156	 
31.44	 166459	 199179	 202131	 
31.45	 166517	 198978	 202087	 
31.46	 166520	 198760	 202024	 
31.47	 166456	 198531	 201947	 
31.48	 166342	 198305	 201868	 
31.49	 166176	 198079	 201784	 
31.5	 165971	 197865	 201703	 
31.51	 165737	 197667	 201631	 
31.52	 165480	 197480	 201562	 
31.53	 165221	 197320	 201511	 
31.54	 164960	 197185	 201479	 
31.55	 164718	 197074	 201463	 
31.56	 164488	 196983	 201461	 
31.57	 164299	 196923	 201487	 
31.58	 164142	 196885	 201532	 
31.59	 164013	 196865	 201593	 
31.6	 163929	 196868	 201678	 
31.61	 163882	 196884	 201778	 
31.62	 163859	 196912	 201892	 
31.63	 163865	 196952	 202022	 
31.64	 163876	 196989	 202153	 
31.65	 163895	 197034	 202297	 
31.66	 163903	 197070	 202436	 
31.67	 163899	 197103	 202577	 
31.68	 163861	 197122	 202706	 
31.69	 163793	 197127	 202824	 
31.7	 163691	 197117	 202930	 
31.71	 163541	 197084	 203011	 
31.72	 163350	 197033	 203074	 
31.73	 163120	 196954	 203107	 
31.74	 162846	 196851	 203113	 
31.75	 162547	 196726	 203092	 
31.76	 162220	 196577	 203041	 
31.77	 161876	 196404	 202961	 
31.78	 161527	 196215	 202857	 
31.79	 161189	 196009	 202731	 
31.8	 160864	 195794	 202588	 
31.81	 160553	 195565	 202425	 
31.82	 160284	 195336	 202256	 
31.83	 160049	 195110	 202085	 
31.84	 159859	 194889	 201914	 
31.85	 159714	 194678	 201750	 
31.86	 159613	 194487	 201604	 
31.87	 159561	 194316	 201477	 
31.88	 159557	 194169	 201375	 
31.89	 159596	 194054	 201305	 
31.9	 159650	 193960	 201258	 
31.91	 159745	 193896	 201244	 
31.92	 159859	 193863	 201265	 
31.93	 159986	 193858	 201318	 
31.94	 160131	 193880	 201402	 
31.95	 160273	 193924	 201512	 
31.96	 160414	 193984	 201641	 
31.97	 160550	 194058	 201788	 
31.98	 160681	 194138	 201945	 
31.99	 160799	 194220	 202106	 
32	 160901	 194293	 202259	 
32.01	 160998	 194363	 202410	 
32.02	 161074	 194417	 202543	 
32.03	 161151	 194454	 202657	 
32.04	 161215	 194472	 202749	 
32.05	 161271	 194464	 202811	 
32.06	 161319	 194431	 202842	 
32.07	 161364	 194380	 202849	 
32.08	 161411	 194308	 202828	 
32.09	 161449	 194212	 202776	 
32.1	 161482	 194097	 202696	 
32.11	 161515	 193969	 202596	 
32.12	 161541	 193831	 202478	 
32.13	 161566	 193692	 202352	 
32.14	 161580	 193551	 202218	 
32.15	 161595	 193420	 202087	 
32.16	 161600	 193292	 201954	 
32.17	 161599	 193183	 201837	 
32.18	 161591	 193094	 201738	 
32.19	 161567	 193017	 201648	 
32.2	 161539	 192961	 201580	 
32.21	 161498	 192929	 201537	 
32.22	 161461	 192928	 201525	 
32.23	 161409	 192939	 201528	 
32.24	 161355	 192973	 201557	 
32.25	 161294	 193021	 201605	 
32.26	 161238	 193087	 201672	 
32.27	 161180	 193161	 201751	 
32.28	 161111	 193238	 201836	 
32.29	 161058	 193326	 201933	 
32.3	 160995	 193400	 202017	 
32.31	 160936	 193474	 202100	 
32.32	 160878	 193538	 202173	 
32.33	 160812	 193586	 202226	 
32.34	 160749	 193624	 202266	 
32.35	 160688	 193642	 202279	 
32.36	 160620	 193639	 202266	 
32.37	 160545	 193619	 202228	 
32.38	 160468	 193581	 202163	 
32.39	 160384	 193524	 202072	 
32.4	 160297	 193454	 201958	 
32.41	 160200	 193368	 201820	 
32.42	 160104	 193274	 201665	 
32.43	 160007	 193173	 201496	 
32.44	 159898	 193064	 201312	 
32.45	 159801	 192958	 201126	 
32.46	 159694	 192850	 200933	 
32.47	 159607	 192753	 200749	 
32.48	 159515	 192655	 200561	 
32.49	 159443	 192573	 200390	 
32.5	 159383	 192502	 200232	 
32.51	 159335	 192442	 200085	 
32.52	 159307	 192397	 199958	 
32.53	 159305	 192369	 199852	 
32.54	 159324	 192358	 199768	 
32.55	 159358	 192353	 199695	 
32.56	 159418	 192365	 199643	 
32.57	 159493	 192386	 199605	 
32.58	 159593	 192419	 199582	 
32.59	 159701	 192460	 199570	 
32.6	 159828	 192509	 199568	 
32.61	 159960	 192558	 199568	 
32.62	 160098	 192607	 199567	 
32.63	 160245	 192656	 199565	 
32.64	 160393	 192701	 199556	 
32.65	 160531	 192742	 199540	 
32.66	 160660	 192768	 199504	 
32.67	 160787	 192791	 199460	 
32.68	 160905	 192803	 199400	 
32.69	 161002	 192804	 199322	 
32.7	 161088	 192791	 199225	 
32.71	 161166	 192770	 199114	 
32.72	 161237	 192740	 198990	 
32.73	 161284	 192692	 198842	 
32.74	 161324	 192640	 198688	 
32.75	 161357	 192577	 198520	 
32.76	 161380	 192509	 198345	 
32.77	 161397	 192444	 198172	 
32.78	 161416	 192371	 197992	 
32.79	 161433	 192302	 197817	 
32.8	 161444	 192237	 197646	 
32.81	 161458	 192178	 197486	 
32.82	 161472	 192122	 197331	 
32.83	 161492	 192078	 197192	 
32.84	 161509	 192043	 197065	 
32.85	 161530	 192022	 196955	 
32.86	 161548	 192003	 196850	 
32.87	 161576	 192004	 196768	 
32.88	 161602	 192015	 196698	 
32.89	 161614	 192031	 196636	 
32.9	 161640	 192059	 196585	 
32.91	 161651	 192095	 196543	 
32.92	 161664	 192133	 196501	 
32.93	 161669	 192174	 196462	 
32.94	 161669	 192222	 196427	 
32.95	 161655	 192258	 196379	 
32.96	 161648	 192298	 196330	 
32.97	 161620	 192331	 196272	 
32.98	 161578	 192350	 196196	 
32.99	 161496	 192362	 196110	 
33	 161332	 192360	 196007	 
33.01	 161063	 192345	 195888	 
33.02	 160700	 192315	 195753	 
33.03	 160270	 192271	 195604	 
33.04	 159803	 192199	 195427	 
33.05	 159328	 192102	 195229	 
33.06	 158898	 191989	 195017	 
33.07	 158523	 191853	 194787	 
33.08	 158227	 191695	 194539	 
33.09	 158016	 191527	 194285	 
33.1	 157886	 191346	 194022	 
33.11	 157837	 191160	 193758	 
33.12	 157865	 190974	 193497	 
33.13	 157968	 190795	 193244	 
33.14	 158144	 190632	 193006	 
33.15	 158393	 190490	 192790	 
33.16	 158704	 190372	 192595	 
33.17	 159064	 190282	 192426	 
33.18	 159466	 190226	 192287	 
33.19	 159884	 190203	 192176	 
33.2	 160303	 190212	 192094	 
33.21	 160702	 190252	 192039	 
33.22	 161076	 190321	 192010	 
33.23	 161401	 190412	 192002	 
33.24	 161674	 190515	 192006	 
33.25	 161887	 190628	 192021	 
33.26	 162058	 190745	 192043	 
33.27	 162183	 190851	 192060	 
33.28	 162271	 190938	 192063	 
33.29	 162331	 191002	 192051	 
33.3	 162385	 191040	 192022	 
33.31	 162428	 191040	 191965	 
33.32	 162469	 190995	 191872	 
33.33	 162529	 190925	 191762	 
33.34	 162609	 190809	 191614	 
33.35	 162694	 190650	 191430	 
33.36	 162803	 190463	 191223	 
33.37	 162934	 190253	 190996	 
33.38	 163083	 190024	 190749	 
33.39	 163232	 189773	 190480	 
33.4	 163386	 189520	 190206	 
33.41	 163538	 189280	 189938	 
33.42	 163665	 189039	 189664	 
33.43	 163768	 188823	 189408	 
33.44	 163834	 188628	 189165	 
33.45	 163858	 188457	 188938	 
33.46	 163844	 188325	 188744	 
33.47	 163784	 188223	 188573	 
33.48	 163672	 188145	 188424	 
33.49	 163526	 188106	 188311	 
33.5	 163341	 188092	 188223	 
33.51	 163129	 188095	 188155	 
33.52	 162900	 188117	 188110	 
33.53	 162661	 188145	 188078	 
33.54	 162422	 188184	 188065	 
33.55	 162193	 188214	 188053	 
33.56	 161975	 188235	 188041	 
33.57	 161774	 188244	 188028	 
33.58	 161605	 188238	 188009	 
33.59	 161455	 188204	 187972	 
33.6	 161331	 188146	 187918	 
33.61	 161239	 188072	 187853	 
33.62	 161152	 187964	 187758	 
33.63	 161084	 187836	 187646	 
33.64	 161026	 187688	 187511	 
33.65	 160980	 187524	 187359	 
33.66	 160932	 187348	 187189	 
33.67	 160862	 187154	 186995	 
33.68	 160797	 186961	 186795	 
33.69	 160722	 186768	 186587	 
33.7	 160628	 186569	 186365	 
33.71	 160527	 186380	 186147	 
33.72	 160431	 186205	 185934	 
33.73	 160330	 186038	 185726	 
33.74	 160225	 185876	 185519	 
33.75	 160144	 185745	 185340	 
33.76	 160073	 185621	 185170	 
33.77	 160024	 185512	 185017	 
33.78	 160003	 185413	 184878	 
33.79	 160023	 185337	 184769	 
33.8	 160074	 185264	 184671	 
33.81	 160162	 185203	 184592	 
33.82	 160286	 185151	 184532	 
33.83	 160439	 185098	 184481	 
33.84	 160629	 185058	 184451	 
33.85	 160842	 185013	 184425	 
33.86	 161074	 184965	 184404	 
33.87	 161321	 184914	 184387	 
33.88	 161575	 184859	 184370	 
33.89	 161819	 184790	 184342	 
33.9	 162061	 184717	 184313	 
33.91	 162287	 184636	 184274	 
33.92	 162487	 184536	 184217	 
33.93	 162668	 184429	 184149	 
33.94	 162827	 184312	 184069	 
33.95	 162949	 184178	 183967	 
33.96	 163045	 184036	 183853	 
33.97	 163121	 183881	 183722	 
33.98	 163167	 183721	 183582	 
33.99	 163187	 183547	 183424	 
34	 163193	 183367	 183259	 
34.01	 163184	 183188	 183093	 
34.02	 163164	 183002	 182919	 
34.03	 163137	 182817	 182747	 
34.04	 163117	 182638	 182583	 
34.05	 163084	 182455	 182419	 
34.06	 163050	 182277	 182262	 
34.07	 163027	 182112	 182123	 
34.08	 163003	 181955	 181996	 
34.09	 162974	 181807	 181883	 
34.1	 162951	 181670	 181787	 
34.11	 162930	 181548	 181709	 
34.12	 162908	 181438	 181647	 
34.13	 162867	 181332	 181593	 
34.14	 162823	 181240	 181555	 
34.15	 162775	 181161	 181530	 
34.16	 162707	 181084	 181509	 
34.17	 162629	 181011	 181490	 
34.18	 162538	 180951	 181483	 
34.19	 162432	 180887	 181469	 
34.2	 162316	 180821	 181450	 
34.21	 162191	 180753	 181425	 
34.22	 162053	 180682	 181392	 
34.23	 161915	 180606	 181350	 
34.24	 161773	 180522	 181296	 
34.25	 161626	 180429	 181228	 
34.26	 161482	 180324	 181144	 
34.27	 161354	 180213	 181051	 
34.28	 161223	 180092	 180945	 
34.29	 161108	 179960	 180825	 
34.3	 161010	 179825	 180702	 
34.31	 160934	 179689	 180577	 
34.32	 160866	 179542	 180440	 
34.33	 160824	 179399	 180307	 
34.34	 160794	 179258	 180179	 
34.35	 160785	 179120	 180053	 
34.36	 160788	 178987	 179934	 
34.37	 160806	 178864	 179826	 
34.38	 160854	 178755	 179734	 
34.39	 160904	 178652	 179650	 
34.4	 160964	 178564	 179581	 
34.41	 161041	 178488	 179524	 
34.42	 161115	 178422	 179478	 
34.43	 161209	 178370	 179445	 
34.44	 161299	 178323	 179417	 
34.45	 161410	 178288	 179400	 
34.46	 161522	 178260	 179388	 
34.47	 161634	 178236	 179378	 
34.48	 161750	 178214	 179368	 
34.49	 161867	 178185	 179350	 
34.5	 161996	 178163	 179336	 
34.51	 162125	 178135	 179313	 
34.52	 162249	 178098	 179281	 
34.53	 162377	 178052	 179237	 
34.54	 162510	 178001	 179187	 
34.55	 162635	 177934	 179121	 
34.56	 162758	 177863	 179051	 
34.57	 162874	 177775	 178963	 
34.58	 162993	 177685	 178873	 
34.59	 163102	 177586	 178775	 
34.6	 163200	 177478	 178670	 
34.61	 163291	 177370	 178565	 
34.62	 163370	 177256	 178457	 
34.63	 163441	 177143	 178350	 
34.64	 163496	 177027	 178243	 
34.65	 163549	 176920	 178146	 
34.66	 163578	 176813	 178050	 
34.67	 163601	 176714	 177964	 
34.68	 163612	 176621	 177885	 
34.69	 163617	 176544	 177821	 
34.7	 163603	 176470	 177761	 
34.71	 163584	 176404	 177708	 
34.72	 163560	 176350	 177666	 
34.73	 163529	 176305	 177633	 
34.74	 163495	 176274	 177612	 
34.75	 163451	 176242	 177588	 
34.76	 163400	 176216	 177568	 
34.77	 163349	 176194	 177551	 
34.78	 163301	 176181	 177539	 
34.79	 163246	 176166	 177523	 
34.8	 163196	 176151	 177505	 
34.81	 163142	 176134	 177482	 
34.82	 163081	 176115	 177456	 
34.83	 163019	 176096	 177427	 
34.84	 162952	 176065	 177386	 
